id,u,i,label
1587,717,1973,0
1588,1105,1106,0
1589,180,181,0
1590,101,855,0
1591,297,1934,0
1592,9,224,0
1593,49,382,0
1594,469,2545,0
1595,105,382,0
1596,573,668,0
1597,447,1102,0
1598,3,3453,0
1599,64,2543,0
1600,74,774,0
1601,9,1987,0
1602,402,510,0
1603,9,216,0
1604,108,1430,0
1605,402,850,0
1606,90,468,0
1607,402,405,0
1608,610,666,0
1609,0,506,0
1610,1103,2512,0
1611,233,468,0
1612,9,477,0
1613,101,1004,0
1614,53,233,0
1615,90,233,0
1616,101,1243,0
1617,101,1989,0
1618,96,101,0
1619,0,471,0
1620,9,1991,0
1621,90,199,0
1622,9,1429,0
1623,477,1430,0
1624,919,2541,0
1625,129,2548,0
1626,43,612,0
1627,15,780,0
1628,382,2546,0
1629,508,2547,0
1630,15,87,0
1631,1987,3551,0
1632,22,469,0
1633,477,919,0
1634,129,2550,0
1635,607,994,0
1636,405,535,0
1637,342,719,0
1638,129,1429,0
1639,199,233,0
1640,610,779,0
1641,855,2542,0
1642,251,719,0
1643,717,719,0
1644,342,1990,0
1645,1,90,0
1646,147,539,0
1647,216,475,0
1648,216,1993,0
1649,225,1654,0
1650,225,298,0
1651,15,2555,0
1652,53,2556,0
1653,53,1429,0
1654,719,1978,0
1655,1930,1986,0
1656,774,3627,0
1657,49,720,0
1658,149,402,0
1659,149,1646,0
1660,49,575,0
1661,180,225,0
1662,352,471,0
1663,30,400,0
1664,49,225,0
1665,296,720,0
1666,9,225,0
1667,3,663,0
1668,402,1991,0
1669,402,1429,0
1670,574,855,0
1671,441,1217,0
1672,49,181,0
1673,9,2557,0
1674,108,216,0
1675,238,2534,0
1676,137,476,0
1677,238,1957,0
1678,503,607,0
1679,44,225,0
1680,501,3730,0
1681,216,448,0
1682,1,1997,0
1683,180,1999,0
1684,1246,3453,0
1685,356,477,0
1686,181,3453,0
1687,144,1997,0
1688,15,2564,0
1689,174,181,0
1690,1221,1999,0
1691,223,1993,0
1692,223,1996,0
1693,223,383,0
1694,15,2000,0
1695,180,2565,0
1696,223,1995,0
1697,925,1243,0
1698,575,3728,0
1699,1,216,0
1700,1657,1998,0
1701,149,477,0
1702,105,181,0
1703,475,1110,0
1704,74,718,0
1705,100,466,0
1706,149,1998,0
1707,56,1656,0
1708,149,2563,0
1709,475,1659,0
1710,100,539,0
1711,43,1920,0
1712,89,840,0
1713,15,74,0
1714,719,3724,0
1715,44,182,0
1716,538,853,0
1717,101,1246,0
1718,90,3724,0
1719,41,158,0
1720,1653,3724,0
1721,272,1398,0
1722,272,281,0
1723,767,925,0
1724,539,1658,0
1725,30,44,0
1726,282,1235,0
1727,148,225,0
1728,53,225,0
1729,149,2544,0
1730,49,3572,0
1731,53,101,0
1732,539,985,0
1733,15,448,0
1734,323,1933,0
1735,1,472,0
1736,201,1432,0
1737,201,2003,0
1738,201,356,0
1739,201,985,0
1740,201,539,0
1741,201,1920,0
1742,448,669,0
1743,182,423,0
1744,101,1433,0
1745,1,41,0
1746,9,53,0
1747,100,1247,0
1748,100,778,0
1749,100,780,0
1750,238,2561,0
1751,3,571,0
1752,129,2571,0
1753,3,448,0
1754,129,1658,0
1755,1653,1657,0
1756,477,2559,0
1757,475,2568,0
1758,504,668,0
1759,356,781,0
1760,475,2566,0
1761,475,926,0
1762,660,2570,0
1763,9,139,0
1764,660,1970,0
1765,660,1006,0
1766,356,660,0
1767,36,139,0
1768,504,1431,0
1769,129,539,0
1770,225,3702,0
1771,43,99,0
1772,851,1638,0
1773,225,614,0
1774,136,3572,0
1775,225,2552,0
1776,148,1968,0
1777,74,3572,0
1778,139,2567,0
1779,223,2569,0
1780,64,129,0
1781,64,1661,0
1782,223,1652,0
1783,144,1247,0
1784,225,1431,0
1785,147,379,0
1786,148,925,0
1787,1432,3551,0
1788,1432,1920,0
1789,129,925,0
1790,422,1658,0
1791,2003,3551,0
1792,1430,1660,0
1793,1662,3742,0
1794,1,448,0
1795,384,2007,0
1796,1253,3742,0
1797,1,2005,0
1798,384,3748,0
1799,400,1665,0
1800,1234,2012,0
1801,108,669,0
1802,49,53,0
1803,1656,2010,0
1804,1240,2562,0
1805,1247,1249,0
1806,49,777,0
1807,64,3748,0
1808,98,1657,0
1809,1434,1625,0
1810,1432,1656,0
1811,423,1436,0
1812,53,448,0
1813,436,471,0
1814,436,2013,0
1815,168,181,0
1816,216,2560,0
1817,442,3742,0
1818,98,1992,0
1819,168,1209,0
1820,56,149,0
1821,56,1962,0
1822,777,2011,0
1823,777,2010,0
1824,780,927,0
1825,201,1650,0
1826,448,1003,0
1827,34,1657,0
1828,182,263,0
1829,152,1664,0
1830,152,1661,0
1831,152,669,0
1832,152,2573,0
1833,129,201,0
1834,129,777,0
1835,129,1209,0
1836,129,578,0
1837,129,856,0
1838,39,2530,0
1839,129,2574,0
1840,574,1434,0
1841,129,1436,0
1842,575,578,0
1843,575,3742,0
1844,39,383,0
1845,262,2009,0
1846,83,108,0
1847,83,214,0
1848,129,776,0
1849,64,1247,0
1850,64,1650,0
1851,147,1994,0
1852,281,924,0
1853,44,381,0
1854,44,325,0
1855,281,918,0
1856,0,2558,0
1857,856,1209,0
1858,2007,3748,0
1859,573,3742,0
1860,129,357,0
1861,181,1436,0
1862,118,310,0
1863,118,383,0
1864,1003,2009,0
1865,357,1437,0
1866,251,577,0
1867,578,670,0
1868,174,448,0
1869,0,577,0
1870,357,2014,0
1871,36,64,0
1872,356,444,0
1873,49,168,0
1874,32,182,0
1875,43,100,0
1876,41,507,0
1877,424,3748,0
1878,724,1660,0
1879,34,993,0
1880,49,100,0
1881,614,1440,0
1882,611,1668,0
1883,20,578,0
1884,724,2578,0
1885,382,3742,0
1886,724,2006,0
1887,15,405,0
1888,573,1627,0
1889,507,1956,0
1890,38,2015,0
1891,782,3742,0
1892,724,1112,0
1893,9,2581,0
1894,471,1651,0
1895,9,56,0
1896,9,724,0
1897,9,129,0
1898,577,993,0
1899,574,848,0
1900,573,724,0
1901,669,3742,0
1902,476,1661,0
1903,9,1980,0
1904,168,214,0
1905,129,724,0
1906,182,448,0
1907,182,2549,0
1908,168,1667,0
1909,168,671,0
1910,129,405,0
1911,272,1668,0
1912,848,3742,0
1913,168,182,0
1914,853,1651,0
1915,168,1438,0
1916,105,214,0
1917,105,405,0
1918,1975,2577,0
1919,1671,3742,0
1920,74,325,0
1921,1236,3742,0
1922,182,724,0
1923,3,2001,0
1924,182,669,0
1925,0,724,0
1926,53,382,0
1927,214,326,0
1928,214,322,0
1929,214,911,0
1930,1111,3742,0
1931,1249,1664,0
1932,321,477,0
1933,182,3748,0
1934,1435,3742,0
1935,848,1666,0
1936,1104,3742,0
1937,64,448,0
1938,129,1254,0
1939,926,3742,0
1940,201,1010,0
1941,129,848,0
1942,129,1438,0
1943,1654,3453,0
1944,129,298,0
1945,201,573,0
1946,322,2580,0
1947,262,405,0
1948,129,3742,0
1949,168,3742,0
1950,101,724,0
1951,56,663,0
1952,251,3696,0
1953,3742,3748,0
1954,1005,1670,0
1955,64,2017,0
1956,1005,1010,0
1957,1005,3742,0
1958,27,2021,0
1959,614,717,0
1960,614,3742,0
1961,614,2553,0
1962,129,340,0
1963,44,1105,0
1964,725,3742,0
1965,44,919,0
1966,182,673,0
1967,44,987,0
1968,101,1645,0
1969,299,340,0
1970,101,507,0
1971,101,1257,0
1972,64,340,0
1973,477,857,0
1974,101,1012,0
1975,101,1255,0
1976,477,987,0
1977,101,3507,0
1978,476,1639,0
1979,472,985,0
1980,340,2460,0
1981,447,1006,0
1982,101,3774,0
1983,27,1006,0
1984,27,725,0
1985,1440,3742,0
1986,44,1672,0
1987,193,994,0
1988,1,34,0
1989,98,2018,0
1990,100,477,0
1991,616,619,0
1992,1113,3742,0
1993,1114,2019,0
1994,168,857,0
1995,168,201,0
1996,382,616,0
1997,56,108,0
1998,56,715,0
1999,1234,2587,0
2000,56,64,0
2001,56,406,0
2002,56,322,0
2003,34,577,0
2004,249,405,0
2005,166,985,0
2006,262,2579,0
2007,322,477,0
2008,537,725,0
2009,38,44,0
2010,9,64,0
2011,9,709,0
2012,9,382,0
2013,56,3742,0
2014,987,3774,0
2015,356,473,0
2016,49,1666,0
2017,49,783,0
2018,15,100,0
2019,3,2000,0
2020,418,773,0
2021,857,1007,0
2022,3,1008,0
2023,3,780,0
2024,2013,3550,0
2025,27,3572,0
2026,619,840,0
2027,619,3774,0
2028,136,3505,0
2029,405,3742,0
2030,673,1012,0
2031,535,3774,0
2032,201,343,0
2033,27,2584,0
2034,27,513,0
2035,27,49,0
2036,209,239,0
2037,615,1445,0
2038,615,670,0
2039,615,1007,0
2040,675,1676,0
2041,27,579,0
2042,201,239,0
2043,75,1940,0
2044,75,239,0
2045,711,726,0
2046,711,1675,0
2047,27,2028,0
2048,32,539,0
2049,382,579,0
2050,272,1611,0
2051,343,1105,0
2052,100,2579,0
2053,405,1110,0
2054,715,2018,0
2055,1115,3742,0
2056,27,674,0
2057,27,1254,0
2058,3,3774,0
2059,34,2560,0
2060,77,107,0
2061,447,1961,0
2062,90,1083,0
2063,64,925,0
2064,108,3702,0
2065,567,924,0
2066,168,239,0
2067,560,2589,0
2068,129,325,0
2069,322,719,0
2070,108,477,0
2071,47,407,0
2072,322,1014,0
2073,56,251,0
2074,325,340,0
2075,49,3774,0
2076,310,1443,0
2077,321,2012,0
2078,120,577,0
2079,15,3774,0
2080,311,573,0
2081,182,573,0
2082,182,674,0
2083,339,607,0
2084,182,1115,0
2085,182,1013,0
2086,340,3748,0
2087,182,1105,0
2088,56,993,0
2089,577,2026,0
2090,166,776,0
2091,476,607,0
2092,539,2590,0
2093,139,2583,0
2094,129,674,0
2095,577,726,0
2096,1660,3742,0
2097,1664,3742,0
2098,323,2022,0
2099,3742,3774,0
2100,15,1009,0
2101,1981,1992,0
2102,43,475,0
2103,1111,3676,0
2104,578,618,0
2105,41,75,0
2106,77,473,0
2107,75,407,0
2108,75,910,0
2109,513,2029,0
2110,3,858,0
2111,675,2591,0
2112,674,1673,0
2113,1259,3742,0
2114,15,366,0
2115,384,612,0
2116,0,1247,0
2117,3676,3742,0
2118,777,1252,0
2119,3,1009,0
2120,560,1086,0
2121,3697,3742,0
2122,89,3742,0
2123,3,625,0
2124,166,539,0
2125,166,446,0
2126,3,1677,0
2127,3,422,0
2128,27,1448,0
2129,239,3742,0
2130,182,1446,0
2131,993,1250,0
2132,73,1258,0
2133,251,726,0
2134,449,3742,0
2135,182,1981,0
2136,27,1673,0
2137,478,3742,0
2138,298,3742,0
2139,282,2024,0
2140,1443,3742,0
2141,282,321,0
2142,926,2020,0
2143,105,560,0
2144,105,166,0
2145,323,2582,0
2146,1669,3742,0
2147,299,343,0
2148,503,2592,0
2149,910,1448,0
2150,166,381,0
2151,299,3742,0
2152,475,2030,0
2153,477,3742,0
2154,166,262,0
2155,611,615,0
2156,201,405,0
2157,10,326,0
2158,676,928,0
2159,384,3742,0
2160,922,2572,0
2161,384,925,0
2162,32,166,0
2163,32,2595,0
2164,15,148,0
2165,15,1663,0
2166,15,925,0
2167,83,262,0
2168,83,618,0
2169,676,1007,0
2170,364,407,0
2171,166,182,0
2172,166,327,0
2173,366,3765,0
2174,166,1637,0
2175,166,618,0
2176,1013,1258,0
2177,1012,1014,0
2178,166,3742,0
2179,166,368,0
2180,368,2041,0
2181,166,1263,0
2182,368,2033,0
2183,368,674,0
2184,1117,3742,0
2185,166,540,0
2186,168,1244,0
2187,251,1675,0
2188,201,2597,0
2189,675,1007,0
2190,27,75,0
2191,27,101,0
2192,27,2603,0
2193,27,407,0
2194,182,312,0
2195,182,298,0
2196,27,194,0
2197,182,3765,0
2198,27,129,0
2199,1408,2596,0
2200,0,299,0
2201,0,1116,0
2202,0,2585,0
2203,217,251,0
2204,223,353,0
2205,611,675,0
2206,216,2040,0
2207,1437,3742,0
2208,201,1967,0
2209,477,2602,0
2210,477,1674,0
2211,101,1422,0
2212,448,3765,0
2213,479,2037,0
2214,1674,2031,0
2215,1678,1977,0
2216,108,166,0
2217,1451,3748,0
2218,1450,1962,0
2219,108,406,0
2220,479,1106,0
2221,574,2038,0
2222,30,130,0
2223,137,3765,0
2224,407,618,0
2225,0,1250,0
2226,540,910,0
2227,88,368,0
2228,540,1261,0
2229,405,2035,0
2230,513,1431,0
2231,88,3453,0
2232,88,2042,0
2233,1256,2031,0
2234,1256,2586,0
2235,540,2025,0
2236,577,859,0
2237,3,726,0
2238,574,2039,0
2239,574,615,0
2240,509,1678,0
2241,618,861,0
2242,510,2036,0
2243,1954,1955,0
2244,3,577,0
2245,653,2040,0
2246,130,139,0
2247,130,653,0
2248,53,3742,0
2249,341,1679,0
2250,75,618,0
2251,272,574,0
2252,341,2043,0
2253,327,341,0
2254,298,326,0
2255,298,614,0
2256,783,1450,0
2257,49,442,0
2258,327,669,0
2259,327,2600,0
2260,341,662,0
2261,49,911,0
2262,77,510,0
2263,75,677,0
2264,47,101,0
2265,64,861,0
2266,64,108,0
2267,75,671,0
2268,861,3742,0
2269,282,2588,0
2270,75,2036,0
2271,341,919,0
2272,75,479,0
2273,312,322,0
2274,312,928,0
2275,342,917,0
2276,323,615,0
2277,299,2032,0
2278,726,993,0
2279,1649,3742,0
2280,474,1626,0
2281,194,274,0
2282,513,1223,0
2283,342,1250,0
2284,194,863,0
2285,852,3742,0
2286,239,2004,0
2287,64,785,0
2288,2048,3742,0
2289,312,1248,0
2290,2606,3742,0
2291,239,2523,0
2292,194,540,0
2293,75,2045,0
2294,194,2605,0
2295,194,407,0
2296,239,407,0
2297,312,407,0
2298,76,1117,0
2299,513,2044,0
2300,194,674,0
2301,677,2049,0
2302,77,3742,0
2303,1680,3742,0
2304,56,2551,0
2305,1682,3702,0
2306,108,448,0
2307,107,2609,0
2308,107,2004,0
2309,1248,3676,0
2310,107,1455,0
2311,41,2578,0
2312,1118,3742,0
2313,15,53,0
2314,41,931,0
2315,15,3765,0
2316,385,3742,0
2317,15,2002,0
2318,863,1117,0
2319,1217,2607,0
2320,5,407,0
2321,5,1449,0
2322,56,2594,0
2323,675,924,0
2324,675,918,0
2325,9,36,0
2326,137,407,0
2327,3,2023,0
2328,407,621,0
2329,407,466,0
2330,477,1248,0
2331,674,3742,0
2332,407,3742,0
2333,225,1646,0
2334,406,1449,0
2335,479,3742,0
2336,49,194,0
2337,281,785,0
2338,540,1259,0
2339,1254,1637,0
2340,64,915,0
2341,152,857,0
2342,272,670,0
2343,327,407,0
2344,27,2601,0
2345,27,1454,0
2346,27,3742,0
2347,274,1682,0
2348,1436,3742,0
2349,1454,3742,0
2350,785,915,0
2351,784,3742,0
2352,326,1637,0
2353,182,3742,0
2354,326,327,0
2355,508,999,0
2356,274,3742,0
2357,299,480,0
2358,447,1264,0
2359,299,2046,0
2360,96,272,0
2361,274,1120,0
2362,27,405,0
2363,274,863,0
2364,785,1449,0
2365,353,3742,0
2366,326,343,0
2367,785,2598,0
2368,619,2008,0
2369,101,480,0
2370,443,1013,0
2371,22,1455,0
2372,443,926,0
2373,622,3742,0
2374,443,1927,0
2375,443,2047,0
2376,327,1449,0
2377,440,513,0
2378,783,3742,0
2379,44,166,0
2380,783,1010,0
2381,39,1627,0
2382,44,311,0
2383,443,783,0
2384,281,723,0
2385,862,1248,0
2386,2042,3742,0
2387,677,2611,0
2388,443,3702,0
2389,152,225,0
2390,101,108,0
2391,443,1682,0
2392,32,2006,0
2393,152,2608,0
2394,152,930,0
2395,281,1265,0
2396,274,678,0
2397,677,929,0
2398,274,1118,0
2399,1245,3742,0
2400,1683,3453,0
2401,678,862,0
2402,677,3505,0
2403,27,669,0
2404,656,923,0
2405,607,920,0
2406,27,2027,0
2407,27,2030,0
2408,27,88,0
2409,130,1452,0
2410,76,77,0
2411,217,1256,0
2412,222,623,0
2413,27,1248,0
2414,27,274,0
2415,1602,2053,0
2416,180,862,0
2417,340,1121,0
2418,618,3739,0
2419,619,1116,0
2420,425,3552,0
2421,44,3742,0
2422,180,2011,0
2423,570,779,0
2424,180,236,0
2425,403,619,0
2426,540,1121,0
2427,540,3697,0
2428,281,2582,0
2429,274,1261,0
2430,180,2610,0
2431,673,3742,0
2432,670,861,0
2433,3453,3739,0
2434,531,1118,0
2435,449,1245,0
2436,27,1236,0
2437,444,3742,0
2438,77,1248,0
2439,174,367,0
2440,355,465,0
2441,1011,1256,0
2442,3550,3742,0
2443,1,474,0
2444,9,839,0
2445,38,923,0
2446,355,623,0
2447,355,3742,0
2448,154,365,0
2449,167,322,0
2450,39,76,0
2451,383,678,0
2452,77,2050,0
2453,166,1654,0
2454,1011,2599,0
2455,253,321,0
2456,88,301,0
2457,88,131,0
2458,88,2622,0
2459,44,131,0
2460,201,619,0
2461,930,3453,0
2462,616,1637,0
2463,47,88,0
2464,217,993,0
2465,253,676,0
2466,108,930,0
2467,118,282,0
2468,253,1119,0
2469,993,1260,0
2470,253,338,0
2471,253,1457,0
2472,253,2619,0
2473,101,3742,0
2474,281,474,0
2475,168,1681,0
2476,222,1996,0
2477,302,2044,0
2478,358,2054,0
2479,405,2621,0
2480,358,3676,0
2481,621,1416,0
2482,281,386,0
2483,358,2055,0
2484,253,1121,0
2485,569,1248,0
2486,358,2616,0
2487,358,2615,0
2488,358,2056,0
2489,88,2032,0
2490,618,1687,0
2491,312,562,0
2492,618,1119,0
2493,43,607,0
2494,358,2057,0
2495,3,2016,0
2496,358,2061,0
2497,358,2060,0
2498,358,2059,0
2499,358,2058,0
2500,88,930,0
2501,88,1452,0
2502,9,3742,0
2503,282,2051,0
2504,27,930,0
2505,338,670,0
2506,41,862,0
2507,88,3742,0
2508,88,253,0
2509,27,856,0
2510,27,400,0
2511,27,2619,0
2512,27,253,0
2513,27,1119,0
2514,149,3742,0
2515,27,321,0
2516,27,676,0
2517,27,326,0
2518,27,3739,0
2519,27,1449,0
2520,386,1120,0
2521,386,2598,0
2522,180,355,0
2523,715,1686,0
2524,1679,2044,0
2525,34,3454,0
2526,38,200,0
2527,677,1685,0
2528,784,1248,0
2529,383,2480,0
2530,38,3711,0
2531,1685,2620,0
2532,64,83,0
2533,253,653,0
2534,579,864,0
2535,131,200,0
2536,994,1209,0
2537,251,3730,0
2538,2047,3739,0
2539,75,83,0
2540,75,2625,0
2541,3,83,0
2542,88,2624,0
2543,88,2627,0
2544,88,3617,0
2545,88,1266,0
2546,251,3742,0
2547,88,405,0
2548,1652,2626,0
2549,1624,2066,0
2550,0,2551,0
2551,41,62,0
2552,383,1687,0
2553,479,1116,0
2554,253,1116,0
2555,1248,3742,0
2556,676,913,0
2557,311,667,0
2558,44,864,0
2559,27,1116,0
2560,862,2628,0
2561,75,253,0
2562,253,1689,0
2563,253,2063,0
2564,9,158,0
2565,403,784,0
2566,311,783,0
2567,1119,1266,0
2568,1119,3617,0
2569,20,253,0
2570,302,677,0
2571,20,27,0
2572,339,1936,0
2573,83,862,0
2574,22,931,0
2575,27,1266,0
2576,27,2063,0
2577,782,862,0
2578,75,1257,0
2579,75,338,0
2580,852,1672,0
2581,253,3572,0
2582,479,3711,0
2583,618,1659,0
2584,479,2064,0
2585,253,1266,0
2586,0,2064,0
2587,180,2617,0
2588,253,2008,0
2589,253,3676,0
2590,253,2068,0
2591,27,670,0
2592,194,3676,0
2593,201,934,0
2594,129,403,0
2595,1436,1450,0
2596,56,2636,0
2597,38,2069,0
2598,194,2068,0
2599,56,356,0
2600,251,722,0
2601,425,514,0
2602,253,609,0
2603,64,466,0
2604,1401,2634,0
2605,38,514,0
2606,3,355,0
2607,74,400,0
2608,38,1956,0
2609,343,479,0
2610,10,130,0
2611,152,514,0
2612,88,1689,0
2613,235,933,0
2614,402,934,0
2615,384,1113,0
2616,343,787,0
2617,152,2638,0
2618,1250,1256,0
2619,5,3765,0
2620,281,676,0
2621,1988,2612,0
2622,238,2641,0
2623,621,2644,0
2624,201,784,0
2625,129,784,0
2626,539,862,0
2627,44,3749,0
2628,365,402,0
2629,3572,3749,0
2630,44,271,0
2631,75,129,0
2632,44,3754,0
2633,862,1123,0
2634,3592,3698,0
2635,1083,1442,0
2636,64,1459,0
2637,576,613,0
2638,864,1123,0
2639,784,2071,0
2640,3698,3749,0
2641,130,862,0
2642,38,784,0
2643,194,253,0
2644,613,3754,0
2645,129,180,0
2646,862,2067,0
2647,3574,3698,0
2648,613,3698,0
2649,274,1687,0
2650,3587,3749,0
2651,1,1692,0
2652,3572,3754,0
2653,44,3698,0
2654,613,3749,0
2655,27,1457,0
2656,3573,3749,0
2657,535,2642,0
2658,0,2618,0
2659,1449,2049,0
2660,476,576,0
2661,0,2604,0
2662,1450,2643,0
2663,301,402,0
2664,274,3698,0
2665,77,784,0
2666,666,779,0
2667,323,2034,0
2668,514,618,0
2669,201,2635,0
2670,576,1692,0
2671,3572,3698,0
2672,576,3754,0
2673,3573,3698,0
2674,201,302,0
2675,149,514,0
2676,535,2613,0
2677,3749,3754,0
2678,225,1988,0
2679,78,623,0
2680,3,1444,0
2681,613,2067,0
2682,3,152,0
2683,3552,3742,0
2684,5,3593,0
2685,56,2507,0
2686,925,2068,0
2687,623,2645,0
2688,666,2648,0
2689,343,676,0
2690,152,1691,0
2691,238,727,0
2692,64,271,0
2693,64,1938,0
2694,727,2614,0
2695,271,2646,0
2696,182,2045,0
2697,225,3697,0
2698,271,613,0
2699,1123,3552,0
2700,403,2647,0
2701,1114,1691,0
2702,514,2076,0
2703,503,1108,0
2704,100,1460,0
2705,98,2623,0
2706,1461,3552,0
2707,298,784,0
2708,298,613,0
2709,180,509,0
2710,506,582,0
2711,271,3774,0
2712,271,3742,0
2713,64,3774,0
2714,41,269,0
2715,929,1125,0
2716,75,1010,0
2717,540,2067,0
2718,1,112,0
2719,621,2639,0
2720,364,540,0
2721,1,39,0
2722,1,766,0
2723,44,3573,0
2724,609,2008,0
2725,474,723,0
2726,217,1442,0
2727,149,580,0
2728,166,356,0
2729,152,863,0
2730,166,2658,0
2731,365,1637,0
2732,1685,2661,0
2733,64,1403,0
2734,83,449,0
2735,2064,2659,0
2736,130,720,0
2737,439,513,0
2738,64,139,0
2739,1011,1688,0
2740,131,2652,0
2741,99,1693,0
2742,78,154,0
2743,1,149,0
2744,149,234,0
2745,75,302,0
2746,149,3730,0
2747,64,2070,0
2748,139,670,0
2749,513,2657,0
2750,10,776,0
2751,2661,3742,0
2752,3,38,0
2753,1461,3728,0
2754,302,621,0
2755,302,1459,0
2756,154,1682,0
2757,528,676,0
2758,56,78,0
2759,77,1427,0
2760,381,776,0
2761,107,2662,0
2762,107,1682,0
2763,107,299,0
2764,32,311,0
2765,238,2075,0
2766,540,2070,0
2767,579,1000,0
2768,1095,1695,0
2769,531,2664,0
2770,367,1403,0
2771,367,2667,0
2772,475,2081,0
2773,302,611,0
2774,38,1000,0
2775,1665,2505,0
2776,1697,2665,0
2777,251,1641,0
2778,96,924,0
2779,96,918,0
2780,1697,2081,0
2781,54,1235,0
2782,98,715,0
2783,476,866,0
2784,19,1268,0
2785,446,1119,0
2786,1696,2654,0
2787,1696,3742,0
2788,274,2668,0
2789,2083,2674,0
2790,866,3457,0
2791,90,1664,0
2792,139,167,0
2793,41,100,0
2794,9,1077,0
2795,225,1653,0
2796,5,1460,0
2797,41,1268,0
2798,154,216,0
2799,78,2669,0
2800,78,1696,0
2801,78,1699,0
2802,78,2674,0
2803,76,264,0
2804,56,582,0
2805,679,3742,0
2806,1461,2083,0
2807,1462,2082,0
2808,324,387,0
2809,78,2682,0
2810,1268,2673,0
2811,1251,2073,0
2812,78,2653,0
2813,9,1701,0
2814,78,1017,0
2815,78,2085,0
2816,1699,2670,0
2817,238,666,0
2818,9,481,0
2819,1102,2080,0
2820,149,679,0
2821,105,2040,0
2822,379,675,0
2823,17,78,0
2824,9,1017,0
2825,78,2671,0
2826,215,2073,0
2827,78,2677,0
2828,44,563,0
2829,73,1447,0
2830,73,1262,0
2831,73,1016,0
2832,1268,2084,0
2833,2066,3628,0
2834,621,1268,0
2835,425,2554,0
2836,425,3696,0
2837,2066,2554,0
2838,120,2683,0
2839,679,1017,0
2840,302,1445,0
2841,402,1000,0
2842,302,2679,0
2843,56,613,0
2844,1016,1447,0
2845,864,1251,0
2846,1704,2088,0
2847,56,74,0
2848,1702,2087,0
2849,379,776,0
2850,367,862,0
2851,327,2660,0
2852,78,862,0
2853,1700,3551,0
2854,56,2655,0
2855,728,1655,0
2856,89,327,0
2857,17,865,0
2858,17,1702,0
2859,17,2085,0
2860,75,96,0
2861,1655,2088,0
2862,75,2684,0
2863,139,679,0
2864,225,1251,0
2865,478,1698,0
2866,728,2086,0
2867,1447,1604,0
2868,225,864,0
2869,225,932,0
2870,302,386,0
2871,130,679,0
2872,561,1465,0
2873,729,865,0
2874,729,1017,0
2875,78,2687,0
2876,36,1018,0
2877,865,1655,0
2878,225,729,0
2879,865,1255,0
2880,174,299,0
2881,64,174,0
2882,19,729,0
2883,75,852,0
2884,540,1626,0
2885,152,481,0
2886,145,540,0
2887,27,131,0
2888,149,225,0
2889,1234,2690,0
2890,38,2629,0
2891,935,1465,0
2892,152,153,0
2893,10,153,0
2894,1249,1466,0
2895,78,1119,0
2896,540,1637,0
2897,299,541,0
2898,302,783,0
2899,728,3457,0
2900,302,402,0
2901,78,1703,0
2902,78,729,0
2903,383,540,0
2904,153,402,0
2905,1703,2691,0
2906,238,1463,0
2907,1085,2688,0
2908,131,1000,0
2909,405,720,0
2910,74,131,0
2911,78,925,0
2912,667,925,0
2913,27,313,0
2914,78,313,0
2915,131,1110,0
2916,621,1017,0
2917,139,1648,0
2918,480,627,0
2919,313,354,0
2920,582,627,0
2921,1234,1700,0
2922,17,728,0
2923,17,2692,0
2924,627,788,0
2925,10,78,0
2926,313,667,0
2927,130,379,0
2928,728,1467,0
2929,17,1270,0
2930,131,1702,0
2931,17,2090,0
2932,154,1467,0
2933,78,2086,0
2934,20,579,0
2935,75,313,0
2936,379,667,0
2937,41,78,0
2938,78,379,0
2939,78,2090,0
2940,3,582,0
2941,1,423,0
2942,865,2091,0
2943,78,2693,0
2944,78,2091,0
2945,78,1467,0
2946,10,186,0
2947,0,1444,0
2948,41,186,0
2949,383,865,0
2950,74,225,0
2951,74,75,0
2952,865,1466,0
2953,78,383,0
2954,313,865,0
2955,225,1272,0
2956,1272,1694,0
2957,626,3455,0
2958,1122,2062,0
2959,679,853,0
2960,230,513,0
2961,313,480,0
2962,1122,2094,0
2963,400,714,0
2964,626,714,0
2965,313,1270,0
2966,27,36,0
2967,1020,2026,0
2968,313,2663,0
2969,88,89,0
2970,38,136,0
2971,136,2093,0
2972,480,1272,0
2973,64,1270,0
2974,78,936,0
2975,36,3742,0
2976,139,3676,0
2977,313,3742,0
2978,78,1272,0
2979,230,3506,0
2980,144,3506,0
2981,36,313,0
2982,149,862,0
2983,10,3506,0
2984,313,1124,0
2985,0,75,0
2986,862,3593,0
2987,569,862,0
2988,3,509,0
2989,3,116,0
2990,3,301,0
2991,0,1260,0
2992,38,1124,0
2993,1460,2072,0
2994,38,313,0
2995,64,2681,0
2996,9,663,0
2997,935,1274,0
2998,116,436,0
2999,36,3626,0
3000,297,1122,0
3001,36,3730,0
3002,38,75,0
3003,75,2695,0
3004,89,313,0
3005,407,985,0
3006,38,407,0
3007,10,407,0
3008,1988,2696,0
3009,139,154,0
3010,98,1258,0
3011,17,56,0
3012,282,1453,0
3013,139,405,0
3014,664,922,0
3015,670,1122,0
3016,407,541,0
3017,282,313,0
3018,76,407,0
3019,313,450,0
3020,131,1704,0
3021,407,1452,0
3022,343,405,0
3023,425,932,0
3024,32,407,0
3025,154,1452,0
3026,56,2092,0
3027,573,856,0
3028,27,3506,0
3029,216,515,0
3030,96,474,0
3031,730,1130,0
3032,730,3506,0
3033,3506,3618,0
