id,u,i,label
1664,350,521,0
1665,637,676,0
1666,0,631,0
1667,631,677,0
1668,556,678,0
1669,145,679,0
1670,45,680,0
1671,610,677,0
1672,644,681,0
1673,681,682,0
1674,27,163,0
1675,606,683,0
1676,440,462,0
1677,6,684,0
1678,346,677,0
1679,45,684,0
1680,510,685,0
1681,106,679,0
1682,497,686,0
1683,120,599,0
1684,686,687,0
1685,347,687,0
1686,347,589,0
1687,429,551,0
1688,508,650,0
1689,313,689,0
1690,323,483,0
1691,483,688,0
1692,666,674,0
1693,429,690,0
1694,103,147,0
1695,3,498,0
1696,75,285,0
1697,353,691,0
1698,177,611,0
1699,175,455,0
1700,6,692,0
1701,175,392,0
1702,14,285,0
1703,444,589,0
1704,691,693,0
1705,602,617,0
1706,483,613,0
1707,530,666,0
1708,639,694,0
1709,372,551,0
1710,497,695,0
1711,338,635,0
1712,132,613,0
1713,10,451,0
1714,238,696,0
1715,613,697,0
1716,75,664,0
1717,42,238,0
1718,306,603,0
1719,557,632,0
1720,557,675,0
1721,693,698,0
1722,524,699,0
1723,10,700,0
1724,601,700,0
1725,603,637,0
1726,10,701,0
1727,10,606,0
1728,338,603,0
1729,592,701,0
1730,701,702,0
1731,26,347,0
1732,10,703,0
1733,106,702,0
1734,1,128,0
1735,128,205,0
1736,128,184,0
1737,29,128,0
1738,592,704,0
1739,29,184,0
1740,29,205,0
1741,0,29,0
1742,26,350,0
1743,646,705,0
1744,646,703,0
1745,500,691,0
1746,691,706,0
1747,691,707,0
1748,691,708,0
1749,124,412,0
1750,412,569,0
1751,646,709,0
1752,412,673,0
1753,10,710,0
1754,467,535,0
1755,659,711,0
1756,163,712,0
1757,163,321,0
1758,365,673,0
1759,268,589,0
1760,10,268,0
1761,637,713,0
1762,32,647,0
1763,44,228,0
1764,483,647,0
1765,603,651,0
1766,693,714,0
1767,419,715,0
1768,606,716,0
1769,180,350,0
1770,230,640,0
1771,444,593,0
1772,45,593,0
1773,1,717,0
1774,163,718,0
1775,230,412,0
1776,412,703,0
1777,1,703,0
1778,529,720,0
1779,593,722,0
1780,529,616,0
1781,606,723,0
1782,10,593,0
1783,10,724,0
1784,372,725,0
1785,387,409,0
1786,106,606,0
1787,376,593,0
1788,221,535,0
1789,95,726,0
1790,6,580,0
1791,412,710,0
1792,41,188,0
1793,190,727,0
1794,483,593,0
1795,483,589,0
1796,483,728,0
1797,45,729,0
1798,313,385,0
1799,209,723,0
1800,426,435,0
1801,209,731,0
1802,551,564,0
1803,98,732,0
1804,209,733,0
1805,168,688,0
1806,0,732,0
1807,0,606,0
1808,734,735,0
1809,209,736,0
1810,435,719,0
1811,691,737,0
1812,606,738,0
1813,701,739,0
1814,72,740,0
1815,230,741,0
1816,230,742,0
1817,741,743,0
1818,230,701,0
1819,163,744,0
1820,546,745,0
1821,29,746,0
1822,746,747,0
1823,163,551,0
1824,707,740,0
1825,429,495,0
1826,603,746,0
1827,444,748,0
1828,444,749,0
1829,284,749,0
1830,165,728,0
1831,310,589,0
1832,716,750,0
1833,495,726,0
1834,75,138,0
1835,163,751,0
1836,132,589,0
1837,692,737,0
1838,589,692,0
1839,726,752,0
1840,716,753,0
1841,41,45,0
1842,495,754,0
1843,163,738,0
1844,547,596,0
1845,6,599,0
1846,482,755,0
1847,716,756,0
1848,702,757,0
1849,716,758,0
1850,716,759,0
1851,496,760,0
1852,743,747,0
1853,593,761,0
1854,593,762,0
1855,216,593,0
1856,551,763,0
1857,483,763,0
1858,593,764,0
1859,216,588,0
1860,379,765,0
1861,379,608,0
1862,209,767,0
1863,379,721,0
1864,52,95,0
1865,495,656,0
1866,495,712,0
1867,691,768,0
1868,1,593,0
1869,1,691,0
1870,701,769,0
1871,1,10,0
1872,379,739,0
1873,593,770,0
1874,601,771,0
1875,28,770,0
1876,230,772,0
1877,739,773,0
1878,216,740,0
1879,28,639,0
1880,601,774,0
1881,529,775,0
1882,0,356,0
1883,0,313,0
1884,209,776,0
1885,497,777,0
1886,684,774,0
1887,684,771,0
1888,138,771,0
1889,646,726,0
1890,138,684,0
1891,684,726,0
1892,187,726,0
1893,6,738,0
1894,3,482,0
1895,684,739,0
1896,10,482,0
1897,187,684,0
1898,75,323,0
1899,646,740,0
1900,646,752,0
1901,403,778,0
1902,499,729,0
1903,377,752,0
1904,738,779,0
1905,98,754,0
1906,594,763,0
1907,497,646,0
1908,646,780,0
1909,497,754,0
1910,683,684,0
1911,497,683,0
1912,729,782,0
1913,538,646,0
1914,1,483,0
1915,0,8,0
1916,497,783,0
1917,646,684,0
1918,783,785,0
1919,783,786,0
1920,159,243,0
1921,606,787,0
1922,21,788,0
1923,785,786,0
1924,754,789,0
1925,650,790,0
1926,255,483,0
1927,30,736,0
1928,3,497,0
1929,230,734,0
1930,494,792,0
1931,719,793,0
1932,719,794,0
1933,16,736,0
1934,45,359,0
1935,21,743,0
1936,505,743,0
1937,45,507,0
1938,459,739,0
1939,735,771,0
1940,660,738,0
1941,660,792,0
1942,26,795,0
1943,0,738,0
1944,735,796,0
1945,106,779,0
1946,106,159,0
1947,310,738,0
1948,26,797,0
1949,714,798,0
1950,520,798,0
1951,712,799,0
1952,791,800,0
1953,170,801,0
1954,170,802,0
1955,170,779,0
1956,319,791,0
1957,734,803,0
1958,646,648,0
1959,1,738,0
1960,648,796,0
1961,177,646,0
1962,203,350,0
1963,648,804,0
1964,483,648,0
1965,177,805,0
1966,646,806,0
1967,728,791,0
1968,791,807,0
1969,694,791,0
1970,203,808,0
1971,646,805,0
1972,170,777,0
1973,188,809,0
1974,255,589,0
1975,728,806,0
1976,589,810,0
1977,499,810,0
1978,306,797,0
1979,646,810,0
1980,95,811,0
1981,806,812,0
1982,177,255,0
1983,521,813,0
1984,16,195,0
1985,646,814,0
1986,815,816,0
1987,646,815,0
1988,815,817,0
1989,30,818,0
1990,255,819,0
1991,264,806,0
1992,255,820,0
1993,646,673,0
1994,163,673,0
1995,10,646,0
1996,646,821,0
1997,758,791,0
1998,613,791,0
1999,582,783,0
2000,255,791,0
2001,313,454,0
2002,255,729,0
2003,454,528,0
2004,350,822,0
2005,729,779,0
2006,745,822,0
2007,494,673,0
2008,779,791,0
2009,791,823,0
2010,1,613,0
2011,729,730,0
2012,789,801,0
2013,255,824,0
2014,334,797,0
2015,646,791,0
2016,791,825,0
2017,714,825,0
2018,132,243,0
2019,646,826,0
2020,791,827,0
2021,26,821,0
2022,821,828,0
2023,243,439,0
2024,306,829,0
2025,729,738,0
2026,823,830,0
2027,791,831,0
2028,791,832,0
2029,243,255,0
2030,75,495,0
2031,497,738,0
2032,243,378,0
2033,435,833,0
2034,823,834,0
2035,729,821,0
2036,821,835,0
2037,691,821,0
2038,694,821,0
2039,692,722,0
2040,10,821,0
2041,243,565,0
2042,821,836,0
2043,757,821,0
2044,483,495,0
2045,10,734,0
2046,646,825,0
2047,334,505,0
2048,6,837,0
2049,825,838,0
2050,684,834,0
2051,791,839,0
2052,507,551,0
2053,783,791,0
2054,655,842,0
2055,841,843,0
2056,537,833,0
2057,10,658,0
2058,684,694,0
2059,729,783,0
2060,761,845,0
2061,10,846,0
2062,378,847,0
2063,646,824,0
2064,112,694,0
2065,580,734,0
2066,132,673,0
2067,497,849,0
2068,542,791,0
2069,576,791,0
2070,727,777,0
2071,376,646,0
2072,244,701,0
2073,506,729,0
2074,163,495,0
2075,21,850,0
2076,6,851,0
2077,70,852,0
2078,597,727,0
2079,255,684,0
2080,113,594,0
2081,440,646,0
2082,454,691,0
2083,10,497,0
2084,691,781,0
2085,440,853,0
2086,691,854,0
2087,734,855,0
2088,497,734,0
2089,10,40,0
2090,343,734,0
2091,10,613,0
2092,494,856,0
2093,526,808,0
2094,791,857,0
2095,691,858,0
2096,613,859,0
2097,495,701,0
2098,187,233,0
2099,761,860,0
2100,255,861,0
2101,701,861,0
2102,861,862,0
2103,666,721,0
2104,19,739,0
2105,45,841,0
2106,375,467,0
2107,45,592,0
2108,483,838,0
2109,483,863,0
2110,691,865,0
2111,141,167,0
2112,378,701,0
2113,761,791,0
2114,865,866,0
2115,106,734,0
2116,859,866,0
2117,338,761,0
2118,168,866,0
2119,378,734,0
2120,721,867,0
2121,734,791,0
2122,45,869,0
2123,45,198,0
2124,6,712,0
2125,6,751,0
2126,867,870,0
2127,508,870,0
2128,791,870,0
2129,691,871,0
2130,187,356,0
2131,691,872,0
2132,505,797,0
2133,867,868,0
2134,791,845,0
2135,198,701,0
2136,198,865,0
2137,440,497,0
2138,45,617,0
2139,521,873,0
2140,871,874,0
2141,365,865,0
2142,729,874,0
2143,440,875,0
2144,673,791,0
2145,24,673,0
2146,0,505,0
2147,763,867,0
2148,673,750,0
2149,867,876,0
2150,482,877,0
2151,497,740,0
2152,757,791,0
2153,455,794,0
2154,483,867,0
2155,507,646,0
2156,440,507,0
2157,867,878,0
2158,255,879,0
2159,440,783,0
2160,684,879,0
2161,879,880,0
2162,684,881,0
2163,617,881,0
2164,483,865,0
2165,91,883,0
2166,617,729,0
2167,27,797,0
2168,573,666,0
2169,343,850,0
2170,428,884,0
2171,729,885,0
2172,306,734,0
2173,378,603,0
2174,729,886,0
2175,729,887,0
2176,613,888,0
2177,163,865,0
2178,694,729,0
2179,6,865,0
2180,378,889,0
2181,826,867,0
2182,797,890,0
2183,506,726,0
2184,726,892,0
2185,867,888,0
2186,68,890,0
2187,422,535,0
2188,867,887,0
2189,106,764,0
2190,195,893,0
2191,791,801,0
2192,334,734,0
2193,233,538,0
2194,505,787,0
2195,403,895,0
2196,139,896,0
2197,812,844,0
2198,791,886,0
2199,791,865,0
2200,435,485,0
2201,535,727,0
2202,882,897,0
2203,867,898,0
2204,68,899,0
2205,106,701,0
2206,797,901,0
2207,29,586,0
2208,844,862,0
2209,646,887,0
2210,902,903,0
2211,879,882,0
2212,14,694,0
2213,244,813,0
2214,844,905,0
2215,495,856,0
2216,760,906,0
2217,403,848,0
2218,79,91,0
2219,17,900,0
2220,6,907,0
2221,26,754,0
2222,19,896,0
2223,163,907,0
2224,758,908,0
2225,334,909,0
2226,221,910,0
2227,673,684,0
2228,306,890,0
2229,853,881,0
2230,685,791,0
2231,685,839,0
2232,876,911,0
2233,91,132,0
2234,233,359,0
2235,716,913,0
2236,75,716,0
2237,376,791,0
2238,887,891,0
2239,648,914,0
2240,791,915,0
2241,791,916,0
2242,791,893,0
2243,701,791,0
2244,791,918,0
2245,791,919,0
2246,163,609,0
2247,6,93,0
2248,867,920,0
2249,791,879,0
2250,688,791,0
2251,362,882,0
2252,6,922,0
2253,362,920,0
2254,6,923,0
2255,867,891,0
2256,791,853,0
2257,233,462,0
2258,244,760,0
2259,132,233,0
2260,902,925,0
2261,806,926,0
2262,233,494,0
2263,729,927,0
2264,537,844,0
2265,788,927,0
2266,233,726,0
2267,791,894,0
2268,313,882,0
2269,664,786,0
2270,882,884,0
2271,729,924,0
2272,6,377,0
2273,760,928,0
2274,163,784,0
2275,233,926,0
2276,159,926,0
2277,506,929,0
2278,159,494,0
2279,673,930,0
2280,862,931,0
2281,701,932,0
2282,376,565,0
2283,106,497,0
2284,106,855,0
2285,684,933,0
2286,26,853,0
2287,26,934,0
2288,26,935,0
2289,569,936,0
2290,376,761,0
2291,882,936,0
2292,882,912,0
2293,183,884,0
2294,362,937,0
2295,937,938,0
2296,26,909,0
2297,853,939,0
2298,740,786,0
2299,932,940,0
2300,376,729,0
2301,940,941,0
2302,941,942,0
2303,729,943,0
2304,233,587,0
2305,334,890,0
2306,569,896,0
2307,255,944,0
2308,602,912,0
2309,519,691,0
2310,514,592,0
2311,885,900,0
2312,770,876,0
2313,912,945,0
2314,435,714,0
2315,403,844,0
2316,714,844,0
2317,449,946,0
2318,201,209,0
2319,306,947,0
2320,6,797,0
2321,449,729,0
2322,714,948,0
2323,233,591,0
2324,684,949,0
2325,738,943,0
2326,552,950,0
2327,84,164,0
2328,871,889,0
2329,190,943,0
2330,514,544,0
2331,674,952,0
2332,164,953,0
2333,691,867,0
2334,606,953,0
2335,378,449,0
2336,233,506,0
2337,106,233,0
2338,439,483,0
2339,803,954,0
2340,319,483,0
2341,306,899,0
2342,6,890,0
2343,575,637,0
2344,644,950,0
2345,565,864,0
2346,714,955,0
2347,514,591,0
2348,233,937,0
2349,797,956,0
2350,233,729,0
2351,591,958,0
2352,609,943,0
2353,537,902,0
2354,791,816,0
2355,514,959,0
2356,509,531,0
2357,591,779,0
2358,428,691,0
2359,862,902,0
2360,233,791,0
2361,233,960,0
2362,452,960,0
2363,960,961,0
2364,960,962,0
2365,937,963,0
2366,867,884,0
2367,101,957,0
2368,887,960,0
2369,820,882,0
2370,786,791,0
2371,452,965,0
2372,701,966,0
2373,882,967,0
2374,882,926,0
2375,791,968,0
2376,452,692,0
2377,926,969,0
2378,233,970,0
2379,497,969,0
2380,514,971,0
2381,646,867,0
2382,163,740,0
2383,791,969,0
2384,163,216,0
2385,863,954,0
2386,867,882,0
2387,884,926,0
2388,84,482,0
2389,867,972,0
2390,783,974,0
2391,18,791,0
2392,41,84,0
2393,931,946,0
2394,867,975,0
2395,1,791,0
2396,3,10,0
2397,867,976,0
2398,1,163,0
2399,317,876,0
2400,591,884,0
2401,258,876,0
2402,163,766,0
2403,497,517,0
2404,190,884,0
2405,565,591,0
2406,884,977,0
2407,977,978,0
2408,834,863,0
2409,791,912,0
2410,517,979,0
2411,497,979,0
2412,313,835,0
2413,978,979,0
2414,876,980,0
2415,855,978,0
2416,436,863,0
2417,591,978,0
2418,436,758,0
2419,979,981,0
2420,791,867,0
2421,882,982,0
2422,791,983,0
2423,585,984,0
2424,867,983,0
2425,791,887,0
2426,685,985,0
2427,791,986,0
2428,884,987,0
2429,734,988,0
2430,734,989,0
2431,429,884,0
2432,666,990,0
2433,163,943,0
2434,729,791,0
2435,791,991,0
2436,593,640,0
2437,791,992,0
2438,791,863,0
2439,201,791,0
2440,449,985,0
2441,449,884,0
2442,791,884,0
2443,919,937,0
2444,791,993,0
2445,937,972,0
2446,435,812,0
2447,409,994,0
2448,637,909,0
2449,45,233,0
2450,866,995,0
2451,853,996,0
2452,853,997,0
2453,673,867,0
2454,972,998,0
2455,565,587,0
2456,30,112,0
2457,483,972,0
2458,106,738,0
2459,691,996,0
2460,436,885,0
2461,719,979,0
2462,964,999,0
2463,6,1000,0
2464,436,1001,0
2465,435,500,0
2466,276,436,0
2467,791,810,0
2468,964,972,0
2469,791,921,0
2470,793,902,0
2471,794,902,0
2472,791,1003,0
2473,587,826,0
2474,964,1004,0
2475,170,861,0
2476,313,1005,0
2477,791,1006,0
2478,887,972,0
2479,968,1007,0
2480,964,1007,0
2481,567,791,0
2482,139,1008,0
2483,791,964,0
2484,791,1009,0
2485,139,1010,0
2486,972,1007,0
2487,139,1011,0
2488,879,884,0
2489,42,1011,0
2490,884,972,0
2491,879,1010,0
2492,565,881,0
2493,968,1012,0
2494,513,659,0
2495,879,1013,0
2496,701,985,0
2497,791,896,0
2498,967,1014,0
2499,14,45,0
2500,764,999,0
2501,967,1015,0
2502,692,1016,0
2503,964,1009,0
2504,791,874,0
2505,973,1002,0
2506,964,973,0
2507,493,791,0
2508,736,973,0
2509,436,764,0
2510,444,1017,0
2511,436,999,0
2512,967,1018,0
2513,113,967,0
2514,30,1012,0
2515,812,969,0
2516,791,1019,0
2517,918,1019,0
2518,896,985,0
2519,896,1012,0
2520,896,1020,0
2521,941,1021,0
2522,10,117,0
2523,867,964,0
2524,941,947,0
2525,937,1022,0
2526,867,985,0
2527,963,964,0
2528,532,675,0
2529,985,1002,0
2530,233,722,0
2531,80,1009,0
2532,232,623,0
2533,866,934,0
2534,916,937,0
2535,170,593,0
2536,576,867,0
2537,535,611,0
2538,459,791,0
2539,480,866,0
2540,526,791,0
2541,791,965,0
2542,13,378,0
2543,106,691,0
2544,506,836,0
2545,917,1024,0
2546,310,610,0
2547,84,1025,0
2548,452,867,0
2549,779,867,0
2550,867,951,0
2551,689,841,0
2552,867,913,0
2553,493,1027,0
2554,440,1022,0
2555,104,493,0
2556,186,1028,0
2557,170,1029,0
2558,279,689,0
2559,1021,1030,0
2560,444,804,0
2561,170,1032,0
2562,45,791,0
2563,0,585,0
2564,105,1027,0
2565,103,444,0
2566,444,1002,0
2567,692,1033,0
2568,926,1033,0
2569,719,1034,0
2570,719,848,0
2571,719,1035,0
2572,867,1033,0
2573,692,1032,0
2574,760,1036,0
2575,921,985,0
2576,16,760,0
2577,805,867,0
2578,685,1037,0
2579,1037,1038,0
2580,1037,1039,0
2581,1037,1040,0
2582,1037,1041,0
2583,1037,1042,0
2584,867,978,0
2585,981,1043,0
2586,867,1032,0
2587,1037,1044,0
2588,1004,1043,0
2589,1037,1045,0
2590,188,867,0
2591,691,791,0
2592,1037,1046,0
2593,1037,1047,0
2594,565,867,0
2595,719,1043,0
2596,585,719,0
2597,1037,1048,0
2598,545,987,0
2599,505,1031,0
2600,334,947,0
2601,334,1049,0
2602,444,493,0
2603,255,1050,0
2604,452,939,0
2605,1022,1051,0
2606,867,1051,0
2607,1051,1052,0
2608,867,1052,0
2609,452,791,0
2610,230,791,0
2611,45,1053,0
2612,105,733,0
2613,452,1053,0
2614,106,1032,0
2615,10,791,0
2616,452,1051,0
2617,1051,1054,0
2618,452,1025,0
2619,967,1055,0
2620,1055,1056,0
2621,354,812,0
2622,587,859,0
2623,354,1051,0
2624,428,452,0
2625,302,841,0
2626,313,1002,0
2627,452,1032,0
2628,417,736,0
2629,684,866,0
2630,498,985,0
2631,971,980,0
2632,980,1059,0
2633,452,1057,0
2634,6,840,0
2635,841,1058,0
2636,452,1060,0
2637,343,1061,0
2638,147,449,0
2639,673,1062,0
2640,1051,1063,0
2641,867,1063,0
2642,244,1051,0
2643,244,867,0
2644,931,1051,0
2645,867,931,0
2646,926,1064,0
2647,75,535,0
2648,926,1063,0
2649,1051,1065,0
2650,867,1065,0
2651,159,882,0
2652,45,1066,0
2653,888,1066,0
2654,753,926,0
2655,159,497,0
2656,452,1067,0
2657,302,1053,0
2658,882,1051,0
2659,421,422,0
2660,44,306,0
2661,1001,1033,0
2662,164,1051,0
2663,763,1051,0
2664,934,1051,0
2665,867,934,0
2666,882,1068,0
2667,872,882,0
2668,967,1059,0
2669,791,985,0
2670,26,989,0
2671,456,1069,0
2672,776,1070,0
2673,476,931,0
2674,912,1071,0
2675,26,1071,0
2676,10,385,0
2677,736,1064,0
2678,1051,1072,0
2679,912,1058,0
2680,912,934,0
2681,867,1072,0
2682,1051,1073,0
2683,1063,1072,0
2684,264,1051,0
2685,264,867,0
2686,6,159,0
2687,177,467,0
2688,159,1002,0
2689,452,1075,0
2690,1063,1075,0
2691,452,1076,0
2692,567,869,0
2693,452,1072,0
2694,306,791,0
2695,176,313,0
2696,452,673,0
2697,480,921,0
2698,42,1005,0
2699,831,1002,0
2700,354,882,0
2701,1002,1077,0
2702,14,863,0
2703,14,626,0
2704,1024,1078,0
2705,812,867,0
2706,121,684,0
2707,810,954,0
2708,444,1079,0
2709,6,493,0
2710,188,551,0
2711,909,941,0
2712,786,857,0
2713,306,1080,0
2714,881,912,0
2715,429,497,0
2716,881,1081,0
2717,121,412,0
2718,191,1082,0
2719,719,931,0
2720,452,1073,0
2721,528,841,0
2722,734,1083,0
2723,841,1084,0
2724,84,864,0
2725,480,646,0
2726,734,739,0
2727,841,1078,0
2728,415,1051,0
2729,170,1078,0
2730,170,1085,0
2731,1051,1086,0
2732,972,1086,0
2733,943,977,0
2734,995,1051,0
2735,685,972,0
2736,685,1051,0
2737,226,1087,0
2738,1066,1088,0
2739,1002,1089,0
2740,926,1078,0
2741,1002,1088,0
2742,978,1014,0
2743,444,646,0
2744,632,675,0
2745,497,1091,0
2746,727,1092,0
2747,0,1093,0
2748,230,1078,0
2749,1092,1093,0
2750,669,1092,0
2751,26,1095,0
2752,26,1096,0
2753,684,921,0
2754,972,1051,0
2755,684,1097,0
2756,867,1054,0
2757,964,1098,0
2758,684,1059,0
2759,1098,1099,0
2760,1098,1100,0
2761,1098,1101,0
2762,1098,1102,0
2763,1102,1103,0
2764,1099,1102,0
2765,1102,1104,0
2766,84,1002,0
2767,232,412,0
2768,412,1057,0
2769,529,1105,0
2770,593,1106,0
2771,763,1098,0
2772,763,1102,0
2773,763,1104,0
2774,669,1098,0
2775,669,1102,0
2776,45,269,0
2777,669,1104,0
2778,921,1094,0
2779,45,1104,0
2780,45,1102,0
2781,45,1098,0
2782,1092,1104,0
2783,403,1107,0
2784,1106,1108,0
2785,964,1064,0
2786,365,1109,0
2787,365,1110,0
2788,646,882,0
2789,987,1111,0
2790,841,921,0
2791,586,1026,0
2792,726,1002,0
2793,954,1112,0
2794,646,921,0
2795,896,921,0
2796,6,904,0
2797,977,1113,0
2798,269,669,0
2799,269,1114,0
2800,269,497,0
2801,734,1115,0
2802,497,1116,0
2803,881,931,0
2804,632,1117,0
2805,740,1086,0
2806,729,982,0
2807,791,917,0
2808,593,916,0
2809,529,1118,0
2810,1118,1119,0
2811,917,1088,0
2812,669,1089,0
2813,480,1120,0
2814,1027,1121,0
2815,1027,1122,0
2816,6,170,0
2817,170,1123,0
2818,834,882,0
2819,947,1026,0
2820,495,1124,0
2821,497,865,0
2822,269,865,0
2823,585,1035,0
2824,0,2,0
2825,0,158,0
2826,0,30,0
2827,0,5,0
2828,45,1099,0
2829,376,921,0
2830,347,1125,0
2831,987,1126,0
2832,376,669,0
2833,917,1127,0
2834,221,614,0
2835,70,1123,0
2836,1078,1129,0
2837,1015,1130,0
2838,937,1089,0
2839,97,313,0
2840,444,552,0
2841,183,937,0
2842,21,1131,0
2843,415,995,0
2844,269,791,0
2845,44,230,0
2846,1053,1132,0
2847,230,1133,0
2848,882,1059,0
2849,300,876,0
2850,0,230,0
2851,84,647,0
2852,623,1121,0
2853,66,230,0
2854,159,918,0
2855,876,1134,0
2856,323,1135,0
2857,170,1007,0
2858,233,1136,0
2859,1071,1137,0
2860,1021,1138,0
2861,482,497,0
2862,233,739,0
2863,232,587,0
2864,482,812,0
2865,1055,1139,0
2866,497,1140,0
2867,277,497,0
2868,14,506,0
2869,6,841,0
2870,139,853,0
2871,139,999,0
2872,139,1141,0
2873,620,896,0
2874,623,999,0
2875,791,1139,0
2876,734,1121,0
2877,1059,1091,0
2878,396,931,0
2879,529,1128,0
2880,987,1059,0
2881,165,1127,0
2882,359,538,0
2883,937,1140,0
2884,538,864,0
2885,537,1059,0
2886,536,841,0
2887,21,343,0
2888,80,1143,0
2889,496,1144,0
2890,716,1145,0
2891,1145,1146,0
2892,1146,1147,0
2893,306,615,0
2894,500,793,0
2895,515,809,0
2896,500,794,0
2897,536,888,0
2898,277,610,0
2899,610,1148,0
2900,366,1149,0
2901,460,1150,0
2902,1121,1151,0
2903,1151,1152,0
2904,964,1153,0
2905,1121,1154,0
2906,313,495,0
2907,606,623,0
2908,977,1124,0
2909,727,1155,0
2910,1155,1156,0
2911,29,801,0
2912,1142,1158,0
2913,10,160,0
2914,593,747,0
2915,313,1159,0
2916,1159,1160,0
2917,734,1125,0
2918,1121,1161,0
2919,1012,1163,0
2920,791,1151,0
2921,1121,1164,0
2922,1164,1165,0
2923,13,482,0
2924,1127,1165,0
2925,462,1063,0
2926,791,1166,0
2927,1121,1167,0
2928,829,1024,0
2929,1024,1168,0
2930,1069,1168,0
2931,1159,1169,0
2932,1069,1170,0
2933,987,1159,0
2934,1159,1171,0
2935,52,902,0
2936,530,1172,0
2937,406,1173,0
2938,1121,1174,0
2939,529,632,0
2940,45,272,0
2941,1161,1175,0
2942,1121,1176,0
2943,17,1177,0
2944,17,1178,0
2945,17,1179,0
2946,1121,1180,0
2947,10,1181,0
2948,10,1182,0
2949,1121,1183,0
2950,1121,1184,0
2951,132,953,0
2952,1121,1185,0
2953,10,1185,0
2954,230,1166,0
2955,1173,1186,0
2956,1002,1121,0
2957,27,1187,0
2958,1157,1188,0
2959,52,538,0
2960,1066,1186,0
2961,1177,1178,0
2962,1157,1189,0
2963,500,882,0
2964,601,1190,0
2965,882,1191,0
2966,18,603,0
2967,593,1186,0
2968,591,1192,0
2969,591,688,0
2970,1059,1193,0
2971,734,1194,0
2972,669,734,0
2973,551,734,0
2974,223,1178,0
2975,1196,1197,0
2976,1176,1198,0
2977,1176,1184,0
2978,610,1002,0
2979,1176,1196,0
2980,412,536,0
2981,482,1166,0
2982,1166,1185,0
2983,894,1199,0
2984,905,1059,0
2985,1189,1200,0
2986,1200,1201,0
2987,84,1166,0
2988,858,1198,0
2989,1189,1198,0
2990,1198,1202,0
2991,593,1202,0
2992,567,882,0
2993,310,853,0
2994,310,497,0
2995,1185,1202,0
2996,593,1203,0
2997,1043,1059,0
2998,593,1066,0
2999,937,1204,0
3000,1160,1202,0
3001,3,1205,0
3002,89,1206,0
3003,170,1181,0
3004,937,984,0
3005,1121,1207,0
3006,863,1059,0
3007,1121,1202,0
3008,867,1053,0
3009,1121,1208,0
3010,325,1209,0
3011,853,1211,0
3012,1206,1210,0
3013,230,593,0
3014,789,1212,0
3015,736,937,0
3016,529,1195,0
3017,521,1213,0
3018,1156,1157,0
3019,1208,1214,0
3020,510,864,0
3021,412,510,0
3022,412,1059,0
3023,170,510,0
3024,841,1215,0
3025,587,937,0
3026,2,1179,0
3027,1063,1121,0
3028,647,673,0
3029,536,1053,0
3030,867,1216,0
3031,740,1121,0
3032,626,740,0
3033,987,1185,0
3034,1121,1216,0
3035,626,1216,0
3036,521,1190,0
3037,864,1121,0
3038,18,747,0
3039,551,1053,0
3040,750,1053,0
3041,1157,1176,0
3042,482,1217,0
3043,1176,1218,0
3044,996,1219,0
3045,1219,1220,0
3046,1125,1219,0
3047,344,1216,0
3048,0,499,0
3049,52,84,0
3050,52,626,0
3051,6,1125,0
3052,623,1221,0
3053,1176,1222,0
3054,1121,1223,0
3055,1176,1223,0
3056,1121,1224,0
3057,1121,1225,0
3058,1198,1225,0
3059,1053,1196,0
3060,264,888,0
3061,1121,1188,0
3062,52,1121,0
3063,1157,1221,0
3064,313,1121,0
3065,1121,1221,0
3066,882,1216,0
3067,551,882,0
3068,313,453,0
3069,551,593,0
3070,736,1121,0
3071,593,1228,0
3072,453,864,0
3073,26,904,0
3074,1228,1229,0
3075,1198,1212,0
3076,1198,1216,0
3077,736,1198,0
3078,482,685,0
3079,3,867,0
3080,3,1216,0
3081,996,1228,0
3082,1121,1228,0
3083,188,285,0
3084,1121,1230,0
3085,285,1231,0
3086,1231,1232,0
3087,996,1216,0
3088,1023,1233,0
3089,876,1227,0
3090,497,1222,0
3091,901,1234,0
3092,1216,1222,0
3093,745,1166,0
3094,452,688,0
3095,791,1216,0
3096,3,791,0
3097,1023,1235,0
3098,1227,1236,0
3099,1216,1237,0
3100,98,1236,0
3101,594,1238,0
3102,594,841,0
3103,230,1002,0
3104,1124,1239,0
3105,1002,1113,0
3106,175,1023,0
3107,498,1002,0
3108,841,1216,0
3109,26,882,0
3110,26,1049,0
3111,6,1240,0
3112,864,1236,0
3113,841,1241,0
3114,497,1242,0
3115,1210,1243,0
3116,3,672,0
3117,3,44,0
3118,203,1240,0
3119,1216,1241,0
3120,10,580,0
3121,6,552,0
3122,6,1057,0
3123,688,1216,0
3124,841,882,0
3125,882,1244,0
3126,734,1176,0
3127,21,900,0
3128,841,884,0
3129,187,884,0
3130,864,884,0
3131,1106,1246,0
3132,482,623,0
3133,482,673,0
3134,760,1090,0
3135,760,1216,0
3136,673,881,0
3137,1053,1201,0
3138,812,1023,0
3139,623,1025,0
3140,600,674,0
3141,884,1211,0
3142,506,884,0
3143,734,1247,0
3144,1216,1248,0
3145,1024,1203,0
3146,694,805,0
3147,884,1025,0
3148,884,1012,0
